row_index,Molality,Monomer Molecular Weight,Degree of Polymerization,CONDUCTIVITY,Mol_smiles_clean,is_valid,Count_P,Count_Cl,Count_O,Count_Si,Count_C,Count_F,Count_N,Count_S,Heteroatom_count,Topological_diameter_bonds,Longest_chain_atoms_est,MolWt,MolLogP,LogP,TPSA,TPSA_ratio,NumHDonors,NumHAcceptors,NumRotatableBonds,HeavyAtomCount,LabuteASA,Chi0,Chi1,Kappa1,Kappa2,FractionCSP3,RingCount,NumAromaticRings,NumAliphaticRings,MolCharge,MaxCharge,MinCharge,MeanCharge,FG_carbonyl,FG_ester,FG_amine_primary,FG_amine_secondary,FG_tertiary_amine,FG_sulfonyl,FG_thiol,FG_phosphate,FG_ether,FG_aromatic_ring,AromaticAtomCount,EState_sum,EState_mean,EState_max,EState_min,EState_std,Total_formal_charge,Num_positive_atoms,Num_negative_atoms,SASA_sum,TFSI Diffusivity,Li Diffusivity,Poly Diffusivity,Transference Number
4711,1.4486,461.78,17.0,2.095e-05,CC(CO)NC(C)C(C)(C)COC(=O),True,0,0,3,0,10,0,1,0,0,9.0,10,203.28199999999995,0.5444999999999998,0.5444999999999998,58.56,0.2880727265571964,2,4,7,14,85.64289332275372,11.19023444431199,6.435887497332023,13.39,5.9835764936506095,0.9,0,0,0,0,0.292596576845491,-0.4672674417178228,-0.0808361242326825,1,1,0,1,1,0,0,0,1,0,0,35.91666666666667,2.5654761904761907,10.06987292139078,-0.1345833333333332,3.131438854390113,0,0,0,85.64289332275372,1.8765e-08,1.2622e-08,1.5022e-08,-0.5727
4712,1.4165,444.71,19.0,7.5117e-05,CN(CCOC(=O))CC(CC#N)O,True,0,0,3,0,8,0,2,0,0,10.0,11,186.211,-0.6342200000000002,-0.6342200000000002,73.56,0.3950357390272326,1,5,7,13,77.51556026202455,10.104448006685086,6.201907262607799,11.88,7.525058894217143,0.75,0,0,0,0,0.2926229253486834,-0.4665364316996085,-0.0741909741650686,1,1,0,0,0,0,0,0,1,0,0,38.33333333333333,2.9487179487179485,9.777866535120324,-0.6331193310657599,3.580510449475266,0,0,0,77.51556026202455,2.1903e-08,1.298e-08,1.441e-08,0.29399
4713,1.4648,479.77,31.0,4.8303e-05,CN(CC(CO)OC(=O))C(=O)CCS,True,0,0,4,0,8,0,1,1,1,9.0,10,221.278,-0.7014000000000002,-0.7014000000000002,66.84,0.3020634676741475,2,5,7,14,88.43956934400131,10.974691494688164,6.650595667591542,13.25,7.6350415512465375,0.75,0,0,0,0,0.2930035650311637,-0.4602347054958747,-0.0758135250508402,2,1,0,0,0,0,1,0,1,0,0,41.72222222222223,2.9801587301587307,11.250226757369614,-0.6515117157974306,3.972204093219043,0,0,0,88.43956934400131,2.2842e-08,1.5147e-08,1.8769e-08,-0.039815
4714,1.4221,446.77,17.0,3.2203e-05,CC(CCNCC(C)(C)O)NC(=O),True,0,0,2,0,9,0,2,0,0,9.0,10,188.271,-0.1284999999999997,-0.1284999999999997,61.36,0.3259131783439828,3,3,7,13,79.71426816245827,10.319990956308912,5.954507021897173,12.390000000000002,5.937904811898852,0.8888888888888888,0,0,0,0,0.2068287710154285,-0.3891456500457284,-0.088267750395465,1,0,0,2,2,0,0,0,0,0,0,33.08333333333333,2.5448717948717947,10.03570633345931,-0.6653514345553035,3.2030720981277936,0,0,0,79.71426816245827,1.7307e-08,1.329e-08,1.4034e-08,0.13577
4715,1.4322,484.77,31.0,2.4789e-05,C#CCCCCNC(=O)C(NC(=O))C(C)O,True,0,0,3,0,11,0,2,0,0,11.0,12,226.27600000000004,-0.5984999999999998,-0.5984999999999998,78.43,0.3466121020346833,3,3,8,16,95.60489988315452,12.38890505706126,7.629427617536365,14.460000000000004,8.743033961531577,0.6363636363636364,0,0,0,0,0.244761960368936,-0.3907170562372839,-0.0804896942997534,2,0,0,2,2,0,0,0,0,0,0,45.83333333333333,2.864583333333333,11.47450184240363,-0.9204551156882508,3.8754672540806263,0,0,0,95.60489988315452,1.3933e-08,8.0721e-09,4.7508e-09,0.20858
4716,1.495,473.75,26.0,5.361e-05,C=C(CC)C(=O)NC(C)(CO)COC(=O),True,0,0,4,0,10,0,1,0,0,9.0,10,215.249,-0.0072000000000002,-0.0072000000000002,75.63,0.3513605173543199,2,4,7,15,89.11481239061324,11.897341225498538,6.986510967979776,13.64,6.185095229289941,0.6,0,0,0,0,0.2926637599973765,-0.4653197252258242,-0.0740839916540082,2,1,0,1,1,0,0,0,1,0,0,44.083333333333336,2.938888888888889,11.446091742252456,-0.962199074074074,3.925273761225768,0,0,0,89.11481239061324,1.8062e-08,1.2339e-08,5.8459e-09,-0.051044
4717,1.495,473.75,26.0,3.6046e-05,C=C(CC)C(=O)NC(COC(=O))C(C)O,True,0,0,4,0,10,0,1,0,0,9.0,10,215.249,-0.0088,-0.0088,75.63,0.3513605173543199,2,4,7,15,89.11481239061324,11.844934982691242,7.023274467653717,13.64,7.0013137015064,0.6,0,0,0,0,0.2926533459705869,-0.4656062836596372,-0.0742921725239317,2,1,0,1,1,0,0,0,1,0,0,44.0,2.933333333333333,11.386438964474678,-0.7930035903250194,3.941072924420334,0,0,0,89.11481239061324,1.5515e-08,1.3559e-08,1.0824e-08,0.21315
4718,1.3809,471.73,17.0,7.4616e-05,C#CCCC(CNC(=O)CCO)OC(=O),True,0,0,4,0,10,0,1,0,0,10.0,11,213.233,-0.5599999999999998,-0.5599999999999998,75.63,0.3546824365834556,2,4,8,15,88.80364081465676,11.518661569058182,7.239912065068585,13.460000000000004,9.03227512479881,0.6,0,0,0,0,0.2929188036519713,-0.4626711796278532,-0.0779249168372144,2,1,0,1,1,0,0,0,1,0,0,45.00000000000001,3.0000000000000004,10.970246362433862,-0.401673280423281,3.835351558012496,0,0,0,88.80364081465676,2.7929e-08,1.4184e-08,1.3489e-08,0.26216
4719,1.3563,457.75,31.0,3.4581e-05,C#CCCCN(C)CC(COC(=O))O,True,0,0,3,0,10,0,1,0,0,11.0,12,199.25,-0.1345,-0.1345,49.77,0.2497867001254705,1,4,8,14,84.85209020120831,10.811554787871634,6.701907262607799,12.95,8.543908856457119,0.7,0,0,0,0,0.292671529486133,-0.4650922307734393,-0.0810747532823701,1,1,0,0,0,0,0,0,1,0,0,37.83333333333333,2.702380952380952,9.836889077983503,-0.628670634920635,3.209449707455952,0,0,0,84.85209020120831,3.5764e-08,2.5186e-08,1.6658e-08,-0.18291
4720,1.4162,444.75,19.0,7.2783e-05,C=CC(CN(C)CC(C)NC(=O))O,True,0,0,2,0,9,0,2,0,0,9.0,10,186.255,-0.4003999999999993,-0.4003999999999993,52.57000000000001,0.2822474564441223,2,3,7,13,79.23463661686935,10.267584713501616,6.095754112725151,12.13,6.624980478187251,0.6666666666666666,0,0,0,0,0.2068731906724011,-0.3877154457648828,-0.089759818270385,1,0,0,1,1,0,0,0,0,0,0,34.166666666666664,2.628205128205128,10.07995701058201,-0.5060822940287226,3.1698687928312577,0,0,0,79.23463661686935,2.8014e-08,1.5917e-08,2.1948e-08,0.18771
4721,1.4634,458.74,19.0,4.6552e-05,CC(COC(=O))N(C)CC(CC#N)O,True,0,0,3,0,9,0,2,0,0,10.0,11,200.238,-0.2457200000000001,-0.2457200000000001,73.56,0.3673628382225152,1,5,7,14,83.88050237642115,10.974691494688164,6.612590865130759,12.88,7.299536745592106,0.7777777777777778,0,0,0,0,0.2926332890975768,-0.4662439716279258,-0.0711562984168674,1,1,0,0,0,0,0,0,1,0,0,40.16666666666666,2.869047619047619,9.923422090675878,-0.64936933106576,3.53668874772972,0,0,0,83.88050237642115,1.9684e-08,1.2343e-08,1.2294e-08,0.22012
4722,1.2608,472.76,31.0,2.8782e-05,C=C(CC)CNC(=O)C(NC(=O))C(C)O,True,0,0,3,0,10,0,2,0,0,9.0,10,214.265,-0.4357999999999999,-0.4357999999999999,78.43,0.3660420507315707,3,3,7,15,89.5511293447144,11.844934982691242,7.023274467653717,13.64,7.0013137015064,0.6,0,0,0,0,0.2450170047559892,-0.3907170548297544,-0.0813915453405981,2,0,0,2,2,0,0,0,0,0,0,43.00000000000001,2.866666666666667,11.461392668178384,-0.9258408919123208,3.935330061186872,0,0,0,89.5511293447144,2.0656e-08,7.1375e-09,5.9635e-09,-0.44335
4723,1.4629,483.79,19.0,3.5862e-05,C#CCNC(=O)CC(CCCCN)NC(=O),True,0,0,2,0,11,0,3,0,0,11.0,12,225.292,-0.6304999999999983,-0.6304999999999983,84.22,0.3738259680769846,3,3,9,16,96.15055682797124,12.22576835024473,7.739912065068585,14.460000000000004,9.99411997421226,0.6363636363636364,0,0,0,0,0.2223131367593411,-0.3554275300153389,-0.0829456011843657,2,0,1,2,3,0,0,0,0,0,0,43.5,2.71875,11.332580546107332,-0.1481032690854118,3.4720580991650136,0,0,0,96.15055682797124,1.2185e-08,6.7798e-09,7.5881e-09,0.19034
4724,1.3429,459.72,31.0,3.4788e-05,C=C(CC)C(=O)NCC(CO)OC(=O),True,0,0,4,0,9,0,1,0,0,9.0,10,201.222,-0.3973000000000004,-0.3973000000000004,75.63,0.3758535349017503,2,4,7,14,82.74987027621663,10.974691494688164,6.650595667591544,12.64,7.082841048838589,0.5555555555555556,0,0,0,0,0.2930034177905982,-0.4602443440488435,-0.0767830894237792,2,1,0,1,1,0,0,0,1,0,0,42.16666666666667,3.0119047619047623,11.162541572184429,-0.6934202569916861,3.924750034679971,0,0,0,82.74987027621663,1.8495e-08,6.1329e-09,7.9683e-09,-0.065093
4725,1.4527,473.75,16.0,6.4808e-05,C=C(COC(=O))C(=O)NC(CC)CCO,True,0,0,4,0,10,0,1,0,0,10.0,11,215.24899999999997,-0.0072000000000002,-0.0072000000000002,75.63000000000001,0.35136051735432,2,4,8,15,89.11481239061324,11.681798275874712,7.150595667591544,13.64,7.990443429185703,0.6,0,0,0,0,0.2929168879668472,-0.4628358651074471,-0.0761923753095405,2,1,0,1,1,0,0,0,1,0,0,43.66666666666666,2.9111111111111105,11.404806311413454,-0.3498611111111109,3.829574813492109,0,0,0,89.11481239061324,2.37e-08,1.4155e-08,1.6662e-08,0.35655
4726,1.3745,472.72,17.0,2.9382e-05,CC(C)(CC(=O)NC(C#N)COC(=O))O,True,0,0,4,0,9,0,2,0,0,9.0,10,214.221,-0.6712200000000004,-0.6712200000000004,99.42,0.4641001582477909,2,5,6,15,87.8320529898696,11.897341225498538,6.886358674475311,13.39,5.9835764936506095,0.6666666666666666,0,0,0,0,0.2926884469570424,-0.464554330032727,-0.0656984620127241,2,1,0,1,1,0,0,0,1,0,0,47.75000000000001,3.183333333333334,11.22502692743764,-1.1293598434744268,4.207429739648723,0,0,0,87.8320529898696,9.4469e-09,8.5295e-09,4.948e-09,0.33019
4727,1.4596,443.72,31.0,6.8478e-05,C#CCN(C)CC(OC(=O))C(C)O,True,0,0,3,0,9,0,1,0,0,8.0,9,185.223,-0.5262000000000002,-0.5262000000000002,49.77,0.2687031308206864,1,4,6,13,78.48714808681171,10.267584713501616,6.112590865130759,11.95,6.464288695755877,0.6666666666666666,0,0,0,0,0.2929958944417649,-0.460462189935071,-0.0795879565807209,1,1,0,0,0,0,0,0,1,0,0,36.66666666666666,2.8205128205128203,10.06691302910053,-0.6894217687074835,3.357136175936372,0,0,0,78.48714808681171,3.7647e-08,1.865e-08,1.4002e-08,0.095576
4728,1.3489,469.76,22.0,4.1939e-05,C#CC(C)NC(=O)C(CCCN)NC(=O),True,0,0,2,0,10,0,3,0,0,9.0,10,211.265,-1.0221999999999989,-1.0221999999999989,84.22,0.3986462499704163,3,3,7,15,89.78561471357463,11.681798275874712,7.150595667591544,13.460000000000004,7.826195485614917,0.6,0,0,0,0,0.2430248432268426,-0.3468938103738743,-0.0817807077029166,2,0,1,2,3,0,0,0,0,0,0,42.333333333333336,2.8222222222222224,11.53946523053666,-0.5538425925925932,3.620228550718279,0,0,0,89.78561471357463,1.3804e-08,1.0493e-08,7.9895e-09,0.26228
4729,1.4502,485.76,19.0,2.4517e-05,CC(C)CC(N)C(=O)NC(C#N)COC(=O),True,0,0,3,0,10,0,3,0,0,10.0,11,227.264,-0.4588199999999993,-0.4588199999999993,105.21,0.4629417769642355,2,5,7,16,94.7426520490829,12.55204176387779,7.5064377152481105,14.390000000000002,7.651829468630145,0.7,0,0,0,0,0.2926884469820592,-0.4645543227893586,-0.0663834766161864,2,1,1,1,2,0,0,0,1,0,0,47.16666666666666,2.9479166666666665,11.479864890400604,-0.8510071806500383,3.8359953442352746,0,0,0,94.7426520490829,1.1537e-08,5.2904e-09,5.8208e-09,0.090363
4730,1.4076,467.69,17.0,8.7067e-05,C=CC(CNCC(F)(F)CO)OC(=O),True,0,0,3,0,8,2,1,0,2,9.0,10,209.192,-0.0688,-0.0688,58.56,0.2799342231060461,2,4,8,14,80.55447686762872,11.02709773749546,6.55317199613778,12.990000000000002,6.444827567945008,0.625,0,0,0,0,0.2932193628065885,-0.4589884822775776,-0.0752344272237478,1,1,0,1,1,0,0,0,1,0,0,49.083333333333336,3.505952380952381,12.44438602292769,-3.159822491496599,5.029898239889232,0,0,0,80.55447686762872,4.1515e-08,3.0018e-08,2.7924e-08,0.055581
4731,1.4925,477.71,17.0,6.1514e-05,C=C(COC(=O))C(=O)NC(CCF)CO,True,0,0,4,0,9,1,1,0,1,10.0,11,219.21199999999996,-0.4477000000000001,-0.4477000000000001,75.63000000000001,0.3450084849369562,2,4,8,15,86.91540567914286,11.681798275874712,7.150595667591544,13.57,7.926526064736587,0.5555555555555556,0,0,0,0,0.292916887966932,-0.4628358650563126,-0.0766217986622277,2,1,0,1,1,0,0,0,1,0,0,49.66666666666666,3.311111111111111,11.928537752681422,-0.6430730347694638,4.580599124177859,0,0,0,86.91540567914286,1.9744e-08,1.1776e-08,1.1301e-08,0.10174
4732,1.3674,472.76,19.0,4.4976e-05,C=CC(C)(O)C(=O)N(CC)CCNC(=O),True,0,0,3,0,10,0,2,0,0,9.0,10,214.265,-0.4820999999999997,-0.4820999999999997,69.64,0.3250180850815579,2,3,7,15,89.76110083130973,11.89734122549854,6.990729052198415,13.64,6.185095229289941,0.6,0,0,0,0,0.2577894829154272,-0.3761579545113423,-0.0753403389730623,2,0,0,1,1,0,0,0,0,0,0,42.91666666666667,2.861111111111112,11.70981859410431,-1.544455428004535,3.979172707773433,0,0,0,89.76110083130973,1.648e-08,1.3685e-08,7.6532e-09,-0.01756
4733,1.2608,472.76,31.0,8.2832e-05,C=CCCCC(=O)NCC(CN)OC(=O),True,0,0,3,0,10,0,2,0,0,11.0,12,214.265,-0.0407999999999996,-0.0407999999999996,81.42000000000002,0.3799967330175251,2,4,9,15,89.66046933542992,11.518661569058182,7.239912065068585,13.64,9.205010620823694,0.6,0,0,0,0,0.2929658325334433,-0.4613513910159426,-0.0789946049072876,2,1,1,1,2,0,0,0,1,0,0,41.5,2.7666666666666666,11.212397959183672,-0.4390237885277572,3.520180735382623,0,0,0,89.66046933542992,2.973e-08,2.0889e-08,8.8699e-09,0.0093566
4734,1.3809,471.73,17.0,7.0523e-05,C=CCC(CO)NC(=O)C(=C)COC(=O),True,0,0,4,0,10,0,1,0,0,10.0,11,213.23299999999995,-0.2312000000000003,-0.2312000000000003,75.63,0.3546824365834557,2,4,8,15,88.42520935842897,11.681798275874712,7.150595667591542,13.38,7.753314427974258,0.4,0,0,0,0,0.2929168879669427,-0.4628358650498771,-0.0794497599630059,2,1,0,1,1,0,0,0,1,0,0,45.16666666666667,3.0111111111111115,11.341030801209373,-0.4465277777777772,3.8429568969834342,0,0,0,88.42520935842897,2.6618e-08,1.2962e-08,1.7494e-08,0.20011
4735,1.368,473.75,17.0,4.8764e-05,C=C(CO)C(=O)NC(CC)C(C)OC(=O),True,0,0,4,0,10,0,1,0,0,9.0,10,215.249,-0.0088000000000003,-0.0088000000000003,75.63,0.3513605173543199,2,4,7,15,89.11481239061321,11.844934982691242,7.061279270114502,13.64,7.0013137015064,0.6,0,0,0,0,0.2929187824143509,-0.4626955432005686,-0.0733703844832739,2,1,0,1,1,0,0,0,1,0,0,43.99999999999999,2.9333333333333327,11.337550075585789,-0.4252787226001511,3.875926174243172,0,0,0,89.11481239061321,2.4943e-08,1.2178e-08,1.3643e-08,-0.070507
4736,1.3737,471.78,19.0,0.00010506,CCC(CC#N)N(CCNC(=O))CCO,True,0,0,2,0,10,0,3,0,0,9.0,10,213.281,-0.28102,-0.28102,76.36,0.3580253280882966,2,4,9,15,90.68176144491896,11.518661569058182,7.294753619934976,13.880000000000004,9.435606308498532,0.8,0,0,0,0,0.2066677112355079,-0.3950443451431962,-0.0774097065185515,1,0,0,1,1,0,0,0,0,0,0,40.33333333333333,2.6888888888888887,10.077972174981102,0.072438350340136,3.3537110217497026,0,0,0,90.68176144491896,3.1593e-08,3.625e-08,2.1215e-08,0.43226
4737,1.4916,475.81,31.0,2.5295e-05,CCCN(CCC)CC(OC(=O))C(C)O,True,0,0,3,0,11,0,1,0,0,8.0,9,217.309,1.0308000000000002,1.0308000000000002,49.77,0.229028710269708,1,4,9,15,92.21780692374566,11.681798275874712,7.150595667591544,14.390000000000002,8.678525624218658,0.9090909090909092,0,0,0,0,0.292995891598432,-0.4604625927501558,-0.073315833292946,1,1,0,0,0,0,0,0,1,0,0,36.66666666666667,2.4444444444444446,10.2650993638196,-0.6190627362055936,3.1596342151059686,0,0,0,92.21780692374566,3.9378e-08,2.6982e-08,1.8303e-08,-0.54958
4738,1.4525,483.73,17.0,8.3456e-05,CC(C)C(CNCC(F)(F)COC(=O))O,True,0,0,3,0,9,2,1,0,2,10.0,11,225.235,0.4012,0.4012,58.56,0.2599951162119564,2,4,8,15,87.60902201420959,11.897341225498538,6.88784599373917,14.25,6.6820520898970805,0.8888888888888888,0,0,0,0,0.2931010410796243,-0.4614388501537417,-0.0710207609188795,1,1,0,1,1,0,0,0,1,0,0,49.41666666666666,3.2944444444444443,12.834278155706729,-3.099593726379441,5.07804867231628,0,0,0,87.60902201420959,4.0462e-08,2.2283e-08,1.9926e-08,0.0083106
4739,1.4854,476.71,31.0,5.9947e-05,CC(C)(OC(=O))C(O)C(=O)NCC(N)=O,True,0,0,5,0,8,0,2,0,0,9.0,10,218.209,-2.099599999999999,-2.099599999999999,118.72,0.5440655518333342,3,5,6,15,86.57594399106075,12.060477932315068,6.808566297394197,13.37,5.300184553798611,0.625,0,0,0,0,0.2932211613955719,-0.4585327375648089,-0.080290331945069,3,1,1,1,2,0,0,0,1,0,0,50.41666666666667,3.361111111111112,11.204143518518515,-1.5675462962962967,4.550612537505966,0,0,0,86.57594399106075,1.3962e-08,1.1201e-08,9.8621e-09,0.14147
4740,1.435,463.71,17.0,0.00011481,COCC(CCOC(=O))NC(=O)CO,True,0,0,5,0,8,0,1,0,0,9.0,10,205.21,-1.326999999999999,-1.326999999999999,84.86,0.4135276058671605,2,5,8,14,82.18807642351116,10.811554787871634,6.739912065068584,12.86,8.457897201347688,0.75,0,0,0,0,0.2925768264869492,-0.467815980357794,-0.0857008586045076,2,1,0,1,1,0,0,0,2,0,0,42.5,3.0357142857142856,10.802705498866214,-0.5607619205089445,3.869409414055841,0,0,0,82.18807642351116,3.1643e-08,1.2258e-08,1.5984e-08,0.13019
4741,1.4854,476.71,31.0,0.0001102,CC(O)C(CNC(=O)CC(N)=O)OC(=O),True,0,0,5,0,8,0,2,0,0,9.0,10,218.209,-2.099599999999999,-2.099599999999999,118.72,0.5440655518333342,3,5,7,15,86.57594399106075,11.844934982691242,6.968432912787325,13.369999999999996,6.769286478953965,0.625,0,0,0,0,0.2930141394254859,-0.4599447883065477,-0.0844110049565725,3,1,1,1,2,0,0,0,1,0,0,49.99999999999999,3.333333333333333,10.947313869992442,-0.9128906840513988,4.4462182770777945,0,0,0,86.57594399106075,1.7936e-08,1.8425e-08,8.0874e-09,0.3965
4742,1.3992,451.67,31.0,6.0261e-05,O=C(CCF)NCC(CO)OC(=O),True,0,0,4,0,7,1,1,0,1,9.0,10,193.174,-1.0039000000000005,-1.0039000000000005,75.63,0.3915123153219377,2,4,7,13,74.87512448253389,10.104448006685086,6.239912065068585,11.83,7.477664969142308,0.7142857142857143,0,0,0,0,0.2930034162367765,-0.4602445628935939,-0.0798253548833621,2,1,0,1,1,0,0,0,1,0,0,45.0,3.4615384615384617,11.600305964978585,-0.7629062736205598,4.720897544784416,0,0,0,74.87512448253389,1.8036e-08,1.3414e-08,7.4561e-09,-0.095601
